# Species	Genes	Alg.-Conn.	Ht_new.faa	Pb_new.faa	Pc_new.faa	Pf_new.faa	Pk_rmScaff_new.faa	Pv_new.faa	Py_new.faa	Tg_new.faa
8	10	0.104	542_g	3272_g,4993_g	1705_g	1471_g	1760_g	1676_g	2574_g	10869_g,11666_g
2	2	1	*	*	*	*	3817_g	3735_g	*	*
2	2	1	*	*	*	*	3865_g	3780_g	*	*
2	2	1	*	*	*	*	3892_g	*	2265_g	*
2	2	1	*	*	*	*	3938_g	3847_g	*	*
2	2	1	*	*	*	*	3948_g	3857_g	*	*
2	2	1	*	*	*	*	3966_g	3876_g	*	*
2	2	1	*	*	*	*	3990_g	3903_g	*	*
2	2	1	*	*	*	*	4077_g	3984_g	*	*
2	2	1	*	*	*	*	4099_g	*	2068_g	*
2	2	1	*	*	*	*	4109_g	*	2057_g	*
2	2	1	*	*	*	*	4121_g	4025_g	*	*
2	2	1	*	*	*	*	4123_g	*	2043_g	*
2	2	1	*	*	*	*	4160_g	4086_g	*	*
2	2	1	*	*	*	*	4190_g	*	3558_g	*
2	2	1	*	*	*	*	4202_g	4124_g	*	*
2	2	1	*	*	*	*	4218_g	4136_g	*	*
2	2	1	*	*	*	*	4220_g	*	3580_g	*
2	2	1	*	*	*	*	4246_g	4163_g	*	*
2	2	1	*	*	*	*	4332_g	*	663_g	*
2	2	1	*	*	*	*	4344_g	4244_g	*	*
2	2	1	*	*	*	*	4347_g	4247_g	*	*
2	2	1	*	*	*	*	4434_g	4333_g	*	*
2	2	1	*	*	*	*	4490_g	4387_g	*	*
2	2	1	*	*	*	*	4491_g	4388_g	*	*
2	2	1	*	*	*	*	4524_g	*	4047_g	*
2	2	1	*	*	*	*	4554_g	4452_g	*	*
2	2	1	*	*	*	*	4565_g	4463_g	*	*
2	2	1	*	*	*	*	4566_g	4464_g	*	*
2	2	1	*	*	*	*	4569_g	*	4003_g	*
2	2	1	*	*	*	*	4580_g	5376_g	*	*
2	2	1	*	*	*	*	4586_g	4480_g	*	*
2	2	1	*	*	*	*	45_g	35_g	*	*
2	2	1	*	*	*	*	4624_g	4518_g	*	*
2	2	1	*	*	*	*	4653_g	*	3926_g	*
2	2	1	*	*	*	*	4714_g	4607_g	*	*
2	2	1	*	*	*	*	4726_g	4619_g	*	*
2	2	1	*	*	*	*	4814_g	*	3771_g	*
2	2	1	*	*	*	*	4829_g	*	3760_g	*
2	2	1	*	*	*	*	4880_g	4771_g	*	*
2	2	1	*	*	*	*	4905_g	4795_g	*	*
2	2	1	*	*	*	*	4929_g	*	3665_g	*
2	2	1	*	*	*	*	4944_g	4061_g	*	*
2	2	1	*	*	*	*	525_g	488_g	*	*
2	2	1	*	*	*	*	605_g	565_g	*	*
2	2	1	*	*	*	*	738_g	691_g	*	*
2	2	1	*	*	*	*	748_g	700_g	*	*
2	2	1	*	*	*	*	74_g	61_g	*	*
2	2	1	*	*	*	*	755_g	704_g	*	*
2	2	1	*	*	*	*	77_g	64_g	*	*
2	2	1	*	*	*	*	818_g	*	4657_g	*
2	2	1	*	*	*	*	821_g	770_g	*	*
2	2	1	*	*	*	*	831_g	*	185_g	*
2	2	1	*	*	*	*	859_g	809_g	*	*
2	2	1	*	*	*	*	8_g	2_g	*	*
2	2	1	*	*	*	*	952_g	*	297_g	*
2	2	1	*	*	*	*	966_g	909_g	*	*
2	2	1	*	*	*	*	983_g	*	4336_g	*
2	2	1	*	*	*	1007_g	*	*	4523_g	*
2	2	1	*	*	*	1008_g	*	4066_g	*	*
2	2	1	*	*	*	102_g	2014_g	*	*	*
2	2	1	*	*	*	104_g	*	1938_g	*	*
2	2	1	*	*	*	1069_g	*	2559_g	*	*
2	2	1	*	*	*	1070_g	2658_g	*	*	*
2	2	1	*	*	*	1072_g	*	*	679_g	*
2	2	1	*	*	*	1088_g	2676_g	*	*	*
2	2	1	*	*	*	1113_g	*	*	*	8908_g
2	2	1	*	*	*	1119_g	2137_g	*	*	*
2	2	1	*	*	*	1140_g	3028_g	*	*	*
2	2	1	*	*	*	1157_g	3046_g	*	*	*
2	2	1	*	*	*	1159_g	3048_g	*	*	*
2	2	1	*	*	*	1164_g	*	2938_g	*	*
2	2	1	*	*	*	1178_g	*	2951_g	*	*
2	2	1	*	*	*	118_g	2033_g	*	*	*
2	2	1	*	*	*	1248_g	*	*	1894_g	*
2	2	1	*	*	*	1265_g	*	*	1878_g	*
2	2	1	*	*	*	1346_g	*	*	*	1108_g
2	2	1	*	*	*	1351_g	1868_g	*	*	*
2	2	1	*	*	*	1373_g	1848_g	*	*	*
2	2	1	*	*	*	1398_g	1822_g	*	*	*
2	2	1	*	*	*	1436_g	*	1710_g	*	*
2	2	1	*	*	*	1438_g	1780_g	*	*	*
2	2	1	*	*	*	1449_g	*	1698_g	*	*
2	2	1	*	*	*	1457_g	*	*	*	8876_g
2	2	1	*	*	*	1460_g	*	*	2563_g	*
2	2	1	*	*	*	1473_g	1758_g	*	*	*
2	2	1	*	*	*	1482_g	*	*	2585_g	*
2	2	1	*	*	*	1519_g	*	*	2622_g	*
2	2	1	*	*	*	1524_g	*	*	2627_g	*
2	2	1	*	*	*	1536_g	*	*	2639_g	*
2	2	1	*	*	*	1555_g	*	1593_g	*	*
2	2	1	*	*	*	1565_g	1669_g	*	*	*
2	2	1	*	*	*	1595_g	*	*	2699_g	*
2	2	1	*	*	*	1607_g	*	1543_g	*	*
2	2	1	*	*	*	1608_g	*	1542_g	*	*
2	2	1	*	*	*	1662_g	*	*	4814_g	*
2	2	1	*	*	*	1708_g	*	1313_g	*	*
2	2	1	*	*	*	171_g	*	2006_g	*	*
2	2	1	*	*	*	1733_g	*	*	4745_g	*
2	2	1	*	*	*	1736_g	*	*	4742_g	*
2	2	1	*	*	*	1744_g	1342_g	*	*	*
2	2	1	*	*	*	1747_g	1339_g	*	*	*
2	2	1	*	*	*	1773_g	*	1248_g	*	*
2	2	1	*	*	*	1838_g	*	*	566_g	*
2	2	1	*	*	*	1909_g	*	1103_g	*	*
2	2	1	*	*	*	1936_g	*	*	465_g	*
2	2	1	*	*	*	195_g	*	*	1123_g	*
2	2	1	*	*	*	203_g	2122_g	*	*	*
2	2	1	*	*	*	2063_g	*	1437_g	*	*
2	2	1	*	*	*	2065_g	*	1439_g	*	*
2	2	1	*	*	*	2071_g	*	1445_g	*	*
2	2	1	*	*	*	2075_g	1517_g	*	*	*
2	2	1	*	*	*	210_g	1100_g	*	*	*
2	2	1	*	*	*	2117_g	1562_g	*	*	*
2	2	1	*	*	*	2127_g	*	*	3346_g	*
2	2	1	*	*	*	2129_g	*	*	3348_g	*
2	2	1	*	*	*	2132_g	*	1509_g	*	*
2	2	1	*	*	*	2161_g	*	*	1230_g	*
2	2	1	*	*	*	2163_g	2237_g	*	*	*
2	2	1	*	*	*	2178_g	2253_g	*	*	*
2	2	1	*	*	*	2251_g	*	*	1318_g	*
2	2	1	*	*	*	2256_g	2332_g	*	*	*
2	2	1	*	*	*	2269_g	2348_g	*	*	*
2	2	1	*	*	*	2270_g	*	5212_g	*	*
2	2	1	*	*	*	2292_g	*	*	1358_g	*
2	2	1	*	*	*	2376_g	2464_g	*	*	*
2	2	1	*	*	*	2389_g	2434_g	*	*	*
2	2	1	*	*	*	2471_g	2551_g	*	*	*
2	2	1	*	*	*	248_g	*	*	399_g	*
2	2	1	*	*	*	2493_g	*	*	1545_g	*
2	2	1	*	*	*	2569_g	*	*	4051_g	*
2	2	1	*	*	*	2583_g	4533_g	*	*	*
2	2	1	*	*	*	2592_g	4542_g	*	*	*
2	2	1	*	*	*	25_g	*	1863_g	*	*
2	2	1	*	*	*	2639_g	*	4489_g	*	*
2	2	1	*	*	*	263_g	*	993_g	*	*
2	2	1	*	*	*	2646_g	4601_g	*	*	*
2	2	1	*	*	*	266_g	*	990_g	*	*
2	2	1	*	*	*	2670_g	*	*	3954_g	*
2	2	1	*	*	*	2682_g	4320_g	*	*	*
2	2	1	*	*	*	2707_g	*	4555_g	*	*
2	2	1	*	*	*	2717_g	*	4565_g	*	*
2	2	1	*	*	*	2718_g	4672_g	*	*	*
2	2	1	*	*	*	2748_g	4702_g	*	*	*
2	2	1	*	*	*	2769_g	*	*	3863_g	*
2	2	1	*	*	*	2788_g	*	4636_g	*	*
2	2	1	*	*	*	2793_g	*	*	3839_g	*
2	2	1	*	*	*	2794_g	*	*	3838_g	*
2	2	1	*	*	*	2880_g	*	*	3749_g	*
2	2	1	*	*	*	2922_g	*	*	3708_g	*
2	2	1	*	*	*	2927_g	*	*	3703_g	*
2	2	1	*	*	*	2949_g	*	4800_g	*	*
2	2	1	*	*	*	2952_g	*	4802_g	*	*
2	2	1	*	*	*	2963_g	*	*	3667_g	*
2	2	1	*	*	*	298_g	*	960_g	*	*
2	2	1	*	*	*	3036_g	*	*	*	947_g
2	2	1	*	*	*	3057_g	4181_g	*	*	*
2	2	1	*	*	*	3064_g	*	*	3555_g	*
2	2	1	*	*	*	3101_g	*	*	3597_g	*
2	2	1	*	*	*	3114_g	4251_g	*	*	*
2	2	1	*	*	*	3144_g	*	*	624_g	*
2	2	1	*	*	*	3166_g	*	*	1852_g	*
2	2	1	*	*	*	3198_g	3626_g	*	*	*
2	2	1	*	*	*	3222_g	*	3720_g	*	*
2	2	1	*	*	*	3269_g	3703_g	*	*	*
2	2	1	*	*	*	3360_g	*	*	3040_g	*
2	2	1	*	*	*	336_g	973_g	*	*	*
2	2	1	*	*	*	3414_g	*	732_g	*	*
2	2	1	*	*	*	3422_g	*	*	51_g	*
2	2	1	*	*	*	3461_g	735_g	*	*	*
2	2	1	*	*	*	34_g	*	*	971_g	*
2	2	1	*	*	*	3526_g	666_g	*	*	*
2	2	1	*	*	*	3532_g	658_g	*	*	*
2	2	1	*	*	*	3547_g	*	*	4341_g	*
2	2	1	*	*	*	3563_g	*	*	4328_g	*
2	2	1	*	*	*	3565_g	*	*	4326_g	*
2	2	1	*	*	*	3567_g	*	*	4324_g	*
2	2	1	*	*	*	3574_g	*	*	4317_g	*
2	2	1	*	*	*	3586_g	*	*	4304_g	*
2	2	1	*	*	*	3605_g	582_g	*	*	*
2	2	1	*	*	*	3619_g	*	530_g	*	*
2	2	1	*	*	*	3637_g	*	512_g	*	*
2	2	1	*	*	*	3650_g	*	499_g	*	*
2	2	1	*	*	*	3724_g	*	*	2816_g	*
2	2	1	*	*	*	3753_g	*	*	2841_g	*
2	2	1	*	*	*	3774_g	*	4366_g	*	*
2	2	1	*	*	*	3801_g	4438_g	*	*	*
2	2	1	*	*	*	3816_g	*	4324_g	*	*
2	2	1	*	*	*	3831_g	*	4309_g	*	*
2	2	1	*	*	*	3865_g	4383_g	*	*	*
2	2	1	*	*	*	3876_g	*	4263_g	*	*
2	2	1	*	*	*	3882_g	*	*	2320_g	*
2	2	1	*	*	*	4020_g	*	3776_g	*	*
2	2	1	*	*	*	4043_g	3887_g	*	*	*
2	2	1	*	*	*	4077_g	*	*	2236_g	*
2	2	1	*	*	*	4121_g	*	3875_g	*	*
2	2	1	*	*	*	4124_g	3968_g	*	*	*
2	2	1	*	*	*	4136_g	*	3890_g	*	*
2	2	1	*	*	*	4147_g	*	*	2165_g	*
2	2	1	*	*	*	4155_g	*	*	2156_g	*
2	2	1	*	*	*	4156_g	*	5270_g	*	*
2	2	1	*	*	*	4207_g	*	*	2104_g	*
2	2	1	*	*	*	420_g	*	*	*	3627_g
2	2	1	*	*	*	4233_g	4088_g	*	*	*
2	2	1	*	*	*	4244_g	*	*	2066_g	*
2	2	1	*	*	*	4249_g	*	4012_g	*	*
2	2	1	*	*	*	4252_g	*	*	2056_g	*
2	2	1	*	*	*	4266_g	*	*	2042_g	*
2	2	1	*	*	*	4288_g	*	*	*	3723_g
2	2	1	*	*	*	42_g	*	1878_g	*	*
2	2	1	*	*	*	4479_g	*	*	4461_g	*
2	2	1	*	*	*	4497_g	*	239_g	*	*
2	2	1	*	*	*	4501_g	*	*	4437_g	*
2	2	1	*	*	*	4540_g	220_g	*	*	*
2	2	1	*	*	*	4614_g	*	*	812_g	*
2	2	1	*	*	*	461_g	*	*	203_g	*
2	2	1	*	*	*	4644_g	*	93_g	*	*
2	2	1	*	*	*	465_g	*	793_g	*	*
2	2	1	*	*	*	4661_g	91_g	*	*	*
2	2	1	*	*	*	4687_g	*	*	885_g	*
2	2	1	*	*	*	4713_g	*	23_g	*	*
2	2	1	*	*	*	480_g	*	*	183_g	*
2	2	1	*	*	*	4843_g	3214_g	*	*	*
2	2	1	*	*	*	4852_g	*	3101_g	*	*
2	2	1	*	*	*	4901_g	*	*	4241_g	*
2	2	1	*	*	*	4913_g	*	*	4253_g	*
2	2	1	*	*	*	4922_g	*	*	4261_g	*
2	2	1	*	*	*	496_g	811_g	*	*	*
2	2	1	*	*	*	5037_g	2980_g	*	*	*
2	2	1	*	*	*	5066_g	*	*	3380_g	*
2	2	1	*	*	*	5125_g	4620_g	*	*	*
2	2	1	*	*	*	5135_g	*	*	4612_g	*
2	2	1	*	*	*	5142_g	*	*	4619_g	*
2	2	1	*	*	*	5175_g	*	3194_g	*	*
2	2	1	*	*	*	532_g	*	*	1670_g	*
2	2	1	*	*	*	611_g	*	360_g	*	*
2	2	1	*	*	*	640_g	346_g	*	*	*
2	2	1	*	*	*	645_g	*	325_g	*	*
2	2	1	*	*	*	647_g	338_g	*	*	*
2	2	1	*	*	*	717_g	*	*	746_g	*
2	2	1	*	*	*	75_g	*	*	1013_g	*
2	2	1	*	*	*	82_g	*	1917_g	*	*
2	2	1	*	*	*	847_g	3431_g	*	*	*
2	2	1	*	*	*	859_g	3411_g	*	*	*
2	2	1	*	*	*	876_g	3392_g	*	*	*
2	2	1	*	*	*	885_g	3383_g	*	*	*
2	2	1	*	*	*	904_g	*	*	3242_g	*
2	2	1	*	*	*	90_g	2002_g	*	*	*
2	2	1	*	*	*	948_g	*	4195_g	*	*
2	2	1	*	*	1003_g	*	3351_g	*	*	*
2	2	1	*	*	1012_g	*	1046_g	*	*	*
2	2	1	*	*	1068_g	*	1101_g	*	*	*
2	2	1	*	*	1087_g	*	1120_g	*	*	*
2	2	1	*	*	1126_g	*	*	1107_g	*	*
2	2	1	*	*	1141_g	*	1184_g	*	*	*
2	2	1	*	*	119_g	*	*	111_g	*	*
2	2	1	*	*	121_g	*	130_g	*	*	*
2	2	1	*	*	123_g	*	*	*	*	13285_g
2	2	1	*	*	1246_g	*	*	*	614_g	*
2	2	1	*	*	124_g	4621_g	*	*	*	*
2	2	1	*	*	1252_g	*	1298_g	*	*	*
2	2	1	*	*	1287_g	*	*	*	*	2108_g
2	2	1	*	*	1300_g	*	*	*	4737_g	*
2	2	1	*	*	1306_g	*	*	5493_g	*	*
2	2	1	*	*	130_g	*	*	123_g	*	*
2	2	1	*	*	132_g	*	145_g	*	*	*
2	2	1	*	*	1332_g	*	1378_g	*	*	*
2	2	1	*	*	1356_g	*	*	1333_g	*	*
2	2	1	*	*	136_g	*	*	129_g	*	*
2	2	1	*	*	1373_g	*	1419_g	*	*	*
2	2	1	*	*	1383_g	*	1429_g	*	*	*
2	2	1	*	*	1423_g	1978_g	*	*	*	*
2	2	1	*	*	1436_g	*	*	1413_g	*	*
2	2	1	*	*	1452_g	*	*	1429_g	*	*
2	2	1	*	*	1479_g	*	1525_g	*	*	*
2	2	1	*	*	1482_g	*	1531_g	*	*	*
2	2	1	*	*	1483_g	*	1532_g	*	*	*
2	2	1	*	*	1492_g	*	*	1468_g	*	*
2	2	1	*	*	1497_g	*	*	1473_g	*	*
2	2	1	*	*	1498_g	*	*	*	3321_g	*
2	2	1	*	*	1499_g	*	1546_g	*	*	*
2	2	1	*	*	1511_g	*	1558_g	*	*	*
2	2	1	*	*	1518_g	2119_g	*	*	*	*
2	2	1	*	*	1519_g	*	*	1495_g	*	*
2	2	1	*	*	1528_g	*	1575_g	*	*	*
2	2	1	*	*	1541_g	*	1592_g	*	*	*
2	2	1	*	*	1564_g	*	*	*	2711_g	*
2	2	1	*	*	1567_g	*	*	*	2708_g	*
2	2	1	*	*	1582_g	*	*	*	2694_g	*
2	2	1	*	*	1584_g	*	1635_g	*	*	*
2	2	1	*	*	1603_g	*	*	1576_g	*	*
2	2	1	*	*	1641_g	1535_g	*	*	*	*
2	2	1	*	*	1659_g	*	*	1632_g	*	*
2	2	1	*	*	1660_g	*	*	1633_g	*	*
2	2	1	*	*	1662_g	*	*	1635_g	*	*
2	2	1	*	*	1673_g	*	1730_g	*	*	*
2	2	1	*	*	167_g	*	*	161_g	*	*
2	2	1	*	*	172_g	*	*	*	4366_g	*
2	2	1	*	*	1753_g	*	*	*	2528_g	*
2	2	1	*	*	17_g	4723_g	*	*	*	*
2	2	1	*	*	1812_g	*	1855_g	*	*	*
2	2	1	*	*	1838_g	*	*	1806_g	*	*
2	2	1	*	*	1858_g	*	*	*	2436_g	*
2	2	1	*	*	1859_g	*	*	1824_g	*	*
2	2	1	*	*	1866_g	*	1908_g	*	*	*
2	2	1	*	*	1868_g	1310_g	*	*	*	*
2	2	1	*	*	1896_g	*	1932_g	*	*	*
2	2	1	*	*	1897_g	*	1933_g	*	*	*
2	2	1	*	*	1910_g	*	1945_g	*	*	*
2	2	1	*	*	1912_g	39_g	*	*	*	*
2	2	1	*	*	1924_g	*	*	1886_g	*	*
2	2	1	*	*	1944_g	*	1981_g	*	*	*
2	2	1	*	*	1968_g	*	*	*	1031_g	*
2	2	1	*	*	1991_g	*	*	*	*	6732_g
2	2	1	*	*	2001_g	*	*	1960_g	*	*
2	2	1	*	*	2004_g	*	*	1964_g	*	*
2	2	1	*	*	2021_g	*	*	*	1075_g	*
2	2	1	*	*	2022_g	145_g	*	*	*	*
2	2	1	*	*	2030_g	*	2069_g	*	*	*
2	2	1	*	*	2037_g	*	*	*	*	2423_g
2	2	1	*	*	2046_g	*	*	*	1099_g	*
2	2	1	*	*	2082_g	206_g	*	*	*	*
2	2	1	*	*	2095_g	*	*	*	1147_g	*
2	2	1	*	*	209_g	*	221_g	*	*	*
2	2	1	*	*	2112_g	808_g	*	*	*	*
2	2	1	*	*	2113_g	*	2162_g	*	*	*
2	2	1	*	*	2120_g	*	2168_g	*	*	*
2	2	1	*	*	2124_g	*	*	2081_g	*	*
2	2	1	*	*	2128_g	*	2179_g	*	*	*
2	2	1	*	*	2145_g	*	2197_g	*	*	*
2	2	1	*	*	2162_g	2145_g	*	*	*	*
2	2	1	*	*	2178_g	*	2235_g	*	*	*
2	2	1	*	*	2196_g	*	*	2152_g	*	*
2	2	1	*	*	2217_g	*	*	2173_g	*	*
2	2	1	*	*	221_g	*	*	*	4412_g	*
2	2	1	*	*	2221_g	*	2282_g	*	*	*
2	2	1	*	*	2247_g	2232_g	*	*	*	*
2	2	1	*	*	2259_g	*	*	*	1312_g	*
2	2	1	*	*	2262_g	*	*	*	*	541_g
2	2	1	*	*	2273_g	*	*	2234_g	*	*
2	2	1	*	*	2305_g	*	*	2262_g	*	*
2	2	1	*	*	2321_g	*	*	*	1374_g	*
2	2	1	*	*	2322_g	*	2390_g	*	*	*
2	2	1	*	*	2326_g	*	2394_g	*	*	*
2	2	1	*	*	2328_g	*	2396_g	*	*	*
2	2	1	*	*	2330_g	*	*	2289_g	*	*
2	2	1	*	*	233_g	*	249_g	*	*	*
2	2	1	*	*	2349_g	*	2417_g	*	*	*
2	2	1	*	*	2356_g	*	2423_g	*	*	*
2	2	1	*	*	2369_g	*	*	2329_g	*	*
2	2	1	*	*	2384_g	*	*	*	1434_g	*
2	2	1	*	*	2385_g	*	*	*	1435_g	*
2	2	1	*	*	2390_g	*	*	2347_g	*	*
2	2	1	*	*	2394_g	*	*	*	1444_g	*
2	2	1	*	*	240_g	*	*	230_g	*	*
2	2	1	*	*	2447_g	*	2517_g	*	*	*
2	2	1	*	*	2457_g	*	2529_g	*	*	*
2	2	1	*	*	2460_g	*	2532_g	*	*	*
2	2	1	*	*	2477_g	*	*	2436_g	*	*
2	2	1	*	*	2520_g	*	*	2482_g	*	*
2	2	1	*	*	2545_g	*	2611_g	*	*	*
2	2	1	*	*	2573_g	*	2644_g	*	*	*
2	2	1	*	*	259_g	*	278_g	*	*	*
2	2	1	*	*	2603_g	1086_g	*	*	*	*
2	2	1	*	*	2654_g	*	2730_g	*	*	*
2	2	1	*	*	2658_g	*	*	2635_g	*	*
2	2	1	*	*	2671_g	*	*	2647_g	*	*
2	2	1	*	*	2683_g	*	*	2656_g	*	*
2	2	1	*	*	2687_g	*	*	2660_g	*	*
2	2	1	*	*	2690_g	*	*	2664_g	*	*
2	2	1	*	*	2691_g	*	*	2665_g	*	*
2	2	1	*	*	2696_g	*	*	2668_g	*	*
2	2	1	*	*	2704_g	*	*	2676_g	*	*
2	2	1	*	*	2736_g	*	*	2707_g	*	*
2	2	1	*	*	2744_g	*	*	2716_g	*	*
2	2	1	*	*	2751_g	*	*	2725_g	*	*
2	2	1	*	*	2759_g	*	2828_g	*	*	*
2	2	1	*	*	2781_g	4339_g	*	*	*	*
2	2	1	*	*	2819_g	*	*	2792_g	*	*
2	2	1	*	*	2839_g	*	2915_g	*	*	*
2	2	1	*	*	2852_g	*	*	*	2790_g	*
2	2	1	*	*	2859_g	*	*	2828_g	*	*
2	2	1	*	*	285_g	*	*	274_g	*	*
2	2	1	*	*	286_g	*	*	277_g	*	*
2	2	1	*	*	2891_g	*	2968_g	*	*	*
2	2	1	*	*	28_g	*	*	*	*	3494_g
2	2	1	*	*	290_g	*	*	280_g	*	*
2	2	1	*	*	2960_g	*	3038_g	*	*	*
2	2	1	*	*	2964_g	*	*	2928_g	*	*
2	2	1	*	*	2977_g	*	3047_g	*	*	*
2	2	1	*	*	2982_g	2846_g	*	*	*	*
2	2	1	*	*	2983_g	1163_g	*	*	*	*
2	2	1	*	*	2990_g	*	*	2944_g	*	*
2	2	1	*	*	3001_g	1183_g	*	*	*	*
2	2	1	*	*	3009_g	1190_g	*	*	*	*
2	2	1	*	*	300_g	*	*	289_g	*	*
2	2	1	*	*	3015_g	*	*	*	3454_g	*
2	2	1	*	*	3017_g	*	*	2970_g	*	*
2	2	1	*	*	3035_g	*	*	2988_g	*	*
2	2	1	*	*	3039_g	*	*	2992_g	*	*
2	2	1	*	*	303_g	*	311_g	*	*	*
2	2	1	*	*	3040_g	*	*	2993_g	*	*
2	2	1	*	*	3050_g	*	*	3577_g	*	*
2	2	1	*	*	3052_g	*	3122_g	*	*	*
2	2	1	*	*	3076_g	*	*	*	4244_g	*
2	2	1	*	*	3129_g	*	*	*	4194_g	*
2	2	1	*	*	3153_g	*	*	3127_g	*	*
2	2	1	*	*	3167_g	*	*	3141_g	*	*
2	2	1	*	*	3168_g	*	*	3145_g	*	*
2	2	1	*	*	316_g	*	*	306_g	*	*
2	2	1	*	*	3216_g	*	*	3190_g	*	*
2	2	1	*	*	321_g	*	*	312_g	*	*
2	2	1	*	*	3221_g	*	*	3195_g	*	*
2	2	1	*	*	3222_g	*	*	3196_g	*	*
2	2	1	*	*	3237_g	*	*	*	*	3042_g
2	2	1	*	*	3243_g	*	*	3224_g	*	*
2	2	1	*	*	3246_g	*	*	3227_g	*	*
2	2	1	*	*	3254_g	945_g	*	*	*	*
2	2	1	*	*	3269_g	*	*	3249_g	*	*
2	2	1	*	*	3270_g	*	*	3250_g	*	*
2	2	1	*	*	3276_g	*	3341_g	*	*	*
2	2	1	*	*	327_g	*	*	*	1789_g	*
2	2	1	*	*	3280_g	*	*	*	3227_g	*
2	2	1	*	*	3281_g	920_g	*	*	*	*
2	2	1	*	*	3282_g	*	*	*	3229_g	*
2	2	1	*	*	3290_g	*	*	*	3237_g	*
2	2	1	*	*	333_g	*	*	323_g	*	*
2	2	1	*	*	3341_g	*	*	3319_g	*	*
2	2	1	*	*	3354_g	*	3428_g	*	*	*
2	2	1	*	*	3355_g	*	*	3337_g	*	*
2	2	1	*	*	3357_g	*	*	*	4528_g	*
2	2	1	*	*	3366_g	*	*	3349_g	*	*
2	2	1	*	*	3375_g	*	*	3359_g	*	*
2	2	1	*	*	3381_g	822_g	*	*	*	*
2	2	1	*	*	3403_g	5102_g	*	*	*	*
2	2	1	*	*	3416_g	*	*	3413_g	*	*
2	2	1	*	*	3427_g	*	3505_g	*	*	*
2	2	1	*	*	3464_g	*	3542_g	*	*	*
2	2	1	*	*	346_g	*	350_g	*	*	*
2	2	1	*	*	3484_g	*	*	3478_g	*	*
2	2	1	*	*	3493_g	*	3574_g	*	*	*
2	2	1	*	*	3500_g	*	*	3494_g	*	*
2	2	1	*	*	3501_g	*	*	3496_g	*	*
2	2	1	*	*	3502_g	*	*	3497_g	*	*
2	2	1	*	*	3514_g	*	*	3520_g	*	*
2	2	1	*	*	3520_g	*	3596_g	*	*	*
2	2	1	*	*	352_g	*	*	341_g	*	*
2	2	1	*	*	3533_g	*	3611_g	*	*	*
2	2	1	*	*	3536_g	3187_g	*	*	*	*
2	2	1	*	*	3549_g	*	*	2429_g	*	*
2	2	1	*	*	3563_g	*	*	3725_g	*	*
2	2	1	*	*	3575_g	*	*	3713_g	*	*
2	2	1	*	*	3578_g	*	3662_g	*	*	*
2	2	1	*	*	3582_g	3235_g	*	*	*	*
2	2	1	*	*	3583_g	3236_g	*	*	*	*
2	2	1	*	*	3596_g	*	*	*	3142_g	*
2	2	1	*	*	3623_g	*	3706_g	*	*	*
2	2	1	*	*	3637_g	*	*	3656_g	*	*
2	2	1	*	*	3641_g	3291_g	*	*	*	*
2	2	1	*	*	3646_g	3295_g	*	*	*	*
2	2	1	*	*	3647_g	*	*	3647_g	*	*
2	2	1	*	*	364_g	618_g	*	*	*	*
2	2	1	*	*	3650_g	*	*	3644_g	*	*
2	2	1	*	*	3687_g	*	3775_g	*	*	*
2	2	1	*	*	3689_g	*	*	3607_g	*	*
2	2	1	*	*	3691_g	*	3779_g	*	*	*
2	2	1	*	*	3718_g	*	*	3579_g	*	*
2	2	1	*	*	3721_g	*	3806_g	*	*	*
2	2	1	*	*	3728_g	*	*	5600_g	*	*
2	2	1	*	*	3729_g	*	*	3727_g	*	*
2	2	1	*	*	373_g	*	381_g	*	*	*
2	2	1	*	*	3742_g	*	*	*	2976_g	*
2	2	1	*	*	3750_g	3991_g	*	*	*	*
2	2	1	*	*	3762_g	4002_g	*	*	*	*
2	2	1	*	*	3764_g	4004_g	*	*	*	*
2	2	1	*	*	37_g	*	44_g	*	*	*
2	2	1	*	*	3813_g	*	*	*	2262_g	*
2	2	1	*	*	3817_g	*	3899_g	*	*	*
2	2	1	*	*	3820_g	*	3901_g	*	*	*
2	2	1	*	*	3856_g	4095_g	*	*	*	*
2	2	1	*	*	3860_g	*	*	3852_g	*	*
2	2	1	*	*	3876_g	*	3960_g	*	*	*
2	2	1	*	*	3879_g	*	*	*	*	3446_g
2	2	1	*	*	3930_g	*	4016_g	*	*	*
2	2	1	*	*	3938_g	*	4022_g	*	*	*
2	2	1	*	*	393_g	*	*	382_g	*	*
2	2	1	*	*	3968_g	*	*	3971_g	*	*
2	2	1	*	*	3973_g	*	*	3976_g	*	*
2	2	1	*	*	3985_g	*	4081_g	*	*	*
2	2	1	*	*	3997_g	*	4094_g	*	*	*
2	2	1	*	*	4010_g	*	4107_g	*	*	*
2	2	1	*	*	4027_g	*	*	4028_g	*	*
2	2	1	*	*	402_g	580_g	*	*	*	*
2	2	1	*	*	4031_g	*	*	4034_g	*	*
2	2	1	*	*	4033_g	*	*	4036_g	*	*
2	2	1	*	*	4037_g	*	*	4041_g	*	*
2	2	1	*	*	4046_g	*	*	4063_g	*	*
2	2	1	*	*	4047_g	*	*	4064_g	*	*
2	2	1	*	*	4048_g	*	*	4065_g	*	*
2	2	1	*	*	4053_g	*	*	4072_g	*	*
2	2	1	*	*	4054_g	*	4146_g	*	*	*
